lambda,seed,step,lr,lr_state,avg_gate,pct_pruned,delta_pct_pruned,max_layer_delta_pct,would_be_converged,train_orig_ce,train_pruned_ce,train_delta,val_orig_ce,val_pruned_ce,val_delta,gap
0.05,0,9000,0.001,pre_decay,0.7648386377841234,23.516136221587658,-2.3974042385816574,17.023980617523193,False,1.3055723350863684,0.944268864582559,0.3613034705038094,1.2862396200837838,1.026674129161549,0.2595654909222347,0.10173797958157471
0.05,0,9200,0.001,pre_decay,0.7561489380896091,24.385106191039085,0.8689699694514275,14.525800943374634,False,1.3055723350863684,0.9445545224540205,0.3610178126323479,1.2862396200837838,1.0210119715977235,0.2652276484860603,0.0957901641462876
0.05,0,9400,0.001,pre_decay,0.7557742055505514,24.42257944494486,0.03747325390577316,15.688592195510864,False,1.3055723350863684,0.9370703513102621,0.3685019837761063,1.2862396200837838,1.0248802629984557,0.2613593570853281,0.10714262669077823
0.05,0,9600,0.001,pre_decay,0.7551723755896091,24.482762441039085,0.06018299609422684,14.453125,False,1.3055723350863684,0.9429335250998988,0.3626388099864696,1.2862396200837838,1.0192853415712229,0.2669542785125609,0.09568453147390865
0.05,0,9800,0.001,pre_decay,0.7673935983330011,23.260640166699886,-1.222122274339199,13.980740308761597,False,1.3055723350863684,0.9286338775512205,0.3769384575351479,1.2862396200837838,1.0175584470433172,0.26868117304046657,0.1082572844946813
0.05,0,10000,0.001,pre_decay,0.7570147793740034,24.29852206259966,1.0378818958997726,16.41533374786377,False,1.3055723350863684,0.9447235206197152,0.3608488144666532,1.2862396200837838,1.0173266480559509,0.26891297202783293,0.09193584243882025
0.05,0,10200,0.001,pre_decay,0.7593483105301857,24.06516894698143,-0.2333531156182289,9.638446569442749,False,1.3055723350863684,0.9299413822088071,0.3756309528775613,1.2862396200837838,1.030846483935928,0.25539313614785586,0.12023781672970546
0.05,0,10400,0.001,pre_decay,0.7601659018546343,23.98340981453657,-0.08175913244485855,12.836122512817383,False,1.3055723350863684,0.9393270403941038,0.36624529469226463,1.2862396200837838,1.0354474994062821,0.2507921206775017,0.11545317401476296
0.05,0,10600,0.001,pre_decay,0.751683434471488,24.8316565528512,0.8482467383146286,14.262354373931885,False,1.3055723350863684,0.9327962691873563,0.37277606589901213,1.2862396200837838,1.0091806940537404,0.27705892603004334,0.09571713986896879
0.05,0,10800,0.001,pre_decay,0.7684354558587074,23.156454414129257,-1.675202138721943,14.98909592628479,False,1.3055723350863684,0.9281580714728546,0.3774142636135138,1.2862396200837838,1.0139692116349148,0.27227040844886896,0.10514385516464486
0.05,0,11000,0.001,pre_decay,0.749242028221488,25.0757971778512,1.919342763721943,16.55159592628479,False,1.3055723350863684,0.9225551633013996,0.38301717178496875,1.2862396200837838,1.0105017452597804,0.27573787482400336,0.10727929696096539
0.05,0,11200,0.001,pre_decay,0.7233659587800503,27.663404121994972,2.587606944143772,15.297967195510864,False,1.3055723350863684,0.9303226938274665,0.3752496412589019,1.2862396200837838,1.0302883404572125,0.25595127962657127,0.11929836163233065
0.05,0,11400,0.001,pre_decay,0.7052115444093943,29.478845559060574,1.8154414370656013,13.562864065170288,False,1.3055723350863684,0.9346626070608576,0.3709097280255108,1.2862396200837838,1.0437618421845452,0.24247777789923863,0.12843195012627218
0.05,0,11600,0.001,pre_decay,0.714962974190712,28.503702580928802,-0.9751429781317711,12.518173456192017,False,1.3055723350863684,0.9340451137020276,0.3715272213843408,1.2862396200837838,1.041501600521256,0.24473801956252772,0.12678920182181308
0.05,0,11800,0.001,pre_decay,0.7076416052877903,29.23583947122097,0.7321368902921677,15.497821569442749,False,1.3055723350863684,0.9359012088687718,0.36967112621759657,1.2862396200837838,1.0325578167501541,0.25368180333362966,0.1159893228839669
0.05,0,12000,0.001,pre_decay,0.7167968712747097,28.32031287252903,-0.9155265986919403,10.128998756408691,False,1.3055723350863684,0.9321955381387688,0.3733767969475996,1.2862396200837838,1.0379959798039953,0.2482436402797885,0.1251331566678111
