lambda,seed,step,lr,lr_state,avg_gate,pct_pruned,delta_pct_pruned,max_layer_delta_pct,would_be_converged,train_orig_ce,train_pruned_ce,train_delta,test_orig_ce,test_pruned_ce,test_delta,gap
1.4,0,2400,0.001,pre_decay,0.4837050302885473,51.62949697114527,-0.6767803803086281,13.92623782157898,False,1.6281776965962675,2.01670700657017,-0.38852930997390245,1.6271233652712795,2.0138060530723743,-0.3866826878010947,-0.0018466221728077326
1.4,0,2600,0.001,pre_decay,0.4391578850336373,56.08421149663627,4.454714525490999,22.1111923456192,False,1.6281776965962675,2.086905504169959,-0.45872780757369136,1.6271233652712795,2.0873145930168473,-0.46019122774556775,0.001463420171876395
1.4,0,2800,0.001,pre_decay,0.48874966194853187,51.12503380514681,-4.959177691489458,21.938589215278625,False,1.6281776965962675,2.0002394305574636,-0.372061733961196,1.6271233652712795,1.9941706209412198,-0.36704725566994023,-0.005014478291255786
1.4,0,3000,0.001,pre_decay,0.4674923871643841,53.25076128356159,2.125727478414774,20.012718439102173,False,1.6281776965962675,2.0483742382348105,-0.4201965416385429,1.6271233652712795,2.0359701191693054,-0.4088467538980258,-0.011349787740517092
1.4,0,3200,0.001,pre_decay,0.4846248128451407,51.53751871548593,-1.713242568075657,18.041425943374634,False,1.6281776965962675,2.0037199560195273,-0.3755422594232598,1.6271233652712795,2.0049787306871893,-0.3778553654159098,0.0023131059926499997
1.4,0,3400,0.001,pre_decay,0.4595890478231013,54.04109521768987,2.5035765022039413,16.960394382476807,False,1.6281776965962675,2.0551492201785795,-0.42697152358231194,1.6271233652712795,2.049202215113867,-0.42207884984258737,-0.004892673739724573
1.4,0,3600,0.001,pre_decay,0.4706378295086324,52.93621704913676,-1.104878168553114,14.226016402244568,False,1.6281776965962675,2.0422216446467067,-0.4140439480504392,1.6271233652712795,2.027444219398018,-0.40032085412673846,-0.013723093923700747
1.4,0,3800,0.001,pre_decay,0.48168945545330644,51.831054454669356,-1.1051625944674015,12.045785784721375,False,1.6281776965962675,2.022726487339958,-0.39454879074369065,1.6271233652712795,2.0218432457791002,-0.3947198805078207,0.00017108976413005017
1.4,0,4000,0.001,pre_decay,0.4770564609207213,52.29435390792787,0.4632994532585144,25.11809766292572,False,1.6281776965962675,2.014479466740061,-0.3863017701437934,1.6271233652712795,2.015215140616537,-0.3880917753452575,0.0017900052014641066
1.4,0,4200,0.001,pre_decay,0.45899005653336644,54.100994346663356,1.806640438735485,19.52216625213623,False,1.6281776965962675,2.0509439129507916,-0.42276621635452405,1.6271233652712795,2.0403757557568256,-0.4132523904855461,-0.009513825868977976
1.4,0,4400,0.001,pre_decay,0.47444187849760056,52.555812150239944,-1.5451821964234114,18.62282156944275,False,1.6281776965962675,2.020211882690336,-0.3920341860940686,1.6271233652712795,2.0122636933596523,-0.38514032808837273,-0.006893858005695863
1.4,0,4600,0.001,pre_decay,0.48081508791074157,51.91849120892584,-0.6373209413141012,17.83248484134674,False,1.6281776965962675,2.0142182821168784,-0.3860405855206108,1.6271233652712795,2.0016263951306135,-0.3745030298593339,-0.0115375556612769
1.4,0,4800,0.001,pre_decay,0.480065634008497,51.9934365991503,0.07494539022445679,31.22274875640869,False,1.6281776965962675,2.0103041366418912,-0.3821264400456237,1.6271233652712795,2.007682683351085,-0.3805593180798055,-0.0015671219658182078
1.4,0,5000,0.001,pre_decay,0.449167646933347,55.0832353066653,3.0897987075150013,26.15370750427246,False,1.6281776965962675,2.070827352258906,-0.4426496556626385,1.6271233652712795,2.0617542946876775,-0.4346309294163979,-0.00801872624624056
1.4,0,5200,0.001,pre_decay,0.47305652871727943,52.69434712827206,-2.3888881783932447,21.666061878204346,False,1.6281776965962675,2.019263819710331,-0.39108612311406366,1.6271233652712795,2.024986213818915,-0.39786284854763565,0.006776725433571995
1.4,0,5400,0.001,pre_decay,0.45870049204677343,54.12995079532266,1.4356036670506,20.512357354164124,False,1.6281776965962675,2.03691811225789,-0.40874041566162256,1.6271233652712795,2.0408078121965882,-0.4136844469253087,0.004944031263686144
1.4,0,5600,0.001,pre_decay,0.46689906949177384,53.310093050822616,-0.819857744500041,17.85065531730652,False,1.6281776965962675,2.0488496338043904,-0.4206719372081229,1.6271233652712795,2.0419211988556483,-0.4147978335843687,-0.005874103623754179
1.4,0,5800,0.001,pre_decay,0.45081134140491486,54.918865859508514,1.6087728086858988,17.369186878204346,False,1.6281776965962675,2.0438734320712646,-0.41569573547499705,1.6271233652712795,2.0468983246580637,-0.4197749593867841,0.0040792239117870555
1.4,0,6000,0.001,pre_decay,0.4606820014305413,53.93179985694587,-0.9870660025626421,16.41533672809601,False,1.6281776965962675,2.055876917041667,-0.42769922044539954,1.6271233652712795,2.0356161566638393,-0.4084927913925598,-0.019206429052839757
1.4,0,6200,0.001,pre_decay,0.48037790646776557,51.96220935322344,-1.9695905037224293,21.529796719551086,False,1.6281776965962675,2.0028873445291553,-0.37470964793288775,1.6271233652712795,2.0036691170949577,-0.3765457518236781,0.0018361038907903637
1.4,0,6400,0.001,pre_decay,0.4492755248211324,55.07244751788676,3.110238164663315,16.80595874786377,False,1.6281776965962675,2.046973153723176,-0.41879545712690835,1.6271233652712795,2.0483126786568704,-0.42118931338559085,0.002393856258682492
1.4,0,6600,0.001,pre_decay,0.46318869944661856,53.681130055338144,-1.3913174625486135,17.47819483280182,False,1.6281776965962675,2.0479069954466946,-0.4197292988504271,1.6271233652712795,2.0484857221763537,-0.4213623569050742,0.0016330580546470852
1.4,0,6800,0.001,pre_decay,0.46649595722556114,53.350404277443886,-0.3307257778942585,18.940770626068115,False,1.6281776965962675,2.0407476217313425,-0.41256992513507496,1.6271233652712795,2.0230145220298854,-0.39589115675860587,-0.01667876837646909
1.4,0,7000,0.001,pre_decay,0.41758550237864256,58.241449762135744,4.891045484691858,28.688228130340576,False,1.6281776965962675,2.1073461330285794,-0.4791684364323119,1.6271233652712795,2.11027497533927,-0.4831516100679907,0.003983173635678794
1.4,0,7200,0.001,pre_decay,0.5017203404568136,49.82796595431864,-8.413483807817101,27.152982354164124,False,1.6281776965962675,1.971689969792972,-0.3435122731967044,1.6271233652712795,1.9773331485835763,-0.3502097833122968,0.006697510115592387
1.4,0,7400,0.001,pre_decay,0.4772636885754764,52.27363114245236,2.4456651881337166,32.349202036857605,False,1.6281776965962675,2.00542737530261,-0.3772496787063424,1.6271233652712795,2.0125821298922433,-0.38545876462096373,0.008209085914621328
1.4,0,7600,0.001,pre_decay,0.4630354051478207,53.69645948521793,1.4228283427655697,20.630449056625366,False,1.6281776965962675,2.0225070371167937,-0.39432934052052615,1.6271233652712795,2.0287704550029493,-0.40164708973166974,0.007317749211143587
1.4,0,7800,0.001,pre_decay,0.48140272917225957,51.85972708277404,-1.8367324024438858,28.824493288993835,False,1.6281776965962675,2.013638218230406,-0.38546052163413846,1.6271233652712795,2.001252481728979,-0.3741291164576994,-0.011331405176439047
1.4,0,8000,0.001,pre_decay,0.465360417496413,53.4639582503587,1.6042311675846577,29.723837971687317,False,1.6281776965962675,2.0364062056908327,-0.4082285090945652,1.6271233652712795,2.045015918597924,-0.41789255332664466,0.00966404423207945
1.4,0,8200,0.001,pre_decay,0.44774538837373257,55.22546116262674,1.7615029122680426,24.836480617523193,False,1.6281776965962675,2.066649019452328,-0.4384713228560606,1.6271233652712795,2.0595002822555153,-0.43237691698423575,-0.0060944058718248595
1.4,0,8400,0.001,pre_decay,0.4806986949406564,51.93013050593436,-3.2953306566923857,26.58066749572754,False,1.6281776965962675,2.0014592671661857,-0.3732815705699182,1.6271233652712795,2.003423146596992,-0.3762997813257125,0.003018210755794337
1.4,0,8600,0.001,pre_decay,0.4510356094688177,54.89643905311823,2.9663085471838713,22.4200576543808,False,1.6281776965962675,2.047525479470771,-0.41934778287450336,1.6271233652712795,2.044586560144842,-0.4174631948735623,-0.0018845880009410454
1.4,0,8800,0.001,pre_decay,0.4628508728928864,53.71491271071136,-1.181526342406869,22.183865308761597,False,1.6281776965962675,2.032982612686655,-0.40480491609038727,1.6271233652712795,2.032347610777441,-0.40522424550616165,0.0004193294157743832
1.4,0,9000,0.001,pre_decay,0.438729215413332,56.1270784586668,2.4121657479554415,27.60719209909439,False,1.6281776965962675,2.0681789697090407,-0.44000127311277315,1.6271233652712795,2.067696433512792,-0.44057306824151254,0.0005717951287393941
1.4,0,9200,0.001,pre_decay,0.49307605624198914,50.692394375801086,-5.434684082865715,31.840476393699646,False,1.6281776965962675,1.9795369526327065,-0.3513592560364389,1.6271233652712795,1.9914823272647437,-0.3643589619934642,0.012999705957025265
1.4,0,9400,0.001,pre_decay,0.5002299444749951,49.977005552500486,-0.7153888233006,20.57594656944275,False,1.6281776965962675,1.9784321655366213,-0.3502544689403537,1.6271233652712795,1.979059077817947,-0.35193571254666756,0.0016812436063138314
1.4,0,9600,0.001,pre_decay,0.4530511870980263,54.69488129019737,4.717875737696886,20.530524849891663,False,1.6281776965962675,2.0487443633588707,-0.4205666667626031,1.6271233652712795,2.033793899170811,-0.40667053389953134,-0.013896132863071786
1.4,0,9800,0.001,pre_decay,0.472060093190521,52.7939906809479,-1.9008906092494726,20.221659541130066,False,1.6281776965962675,2.021786053845085,-0.3936083572488174,1.6271233652712795,2.0115713126068244,-0.3844479473355449,-0.009160409913272494
1.4,0,10000,0.001,pre_decay,0.44211880024522543,55.78811997547746,2.9941292945295572,17.859739065170288,False,1.6281776965962675,2.0783598147958977,-0.45018211819963017,1.6271233652712795,2.064505198661865,-0.4373818333905857,-0.012800284809044493
1.4,0,10200,0.001,pre_decay,0.45997512992471457,54.00248700752854,-1.7856329679489136,22.365552186965942,False,1.6281776965962675,2.035843762138533,-0.4076660655422655,1.6271233652712795,2.033292842110638,-0.40616947683935845,-0.0014965887029070313
1.4,0,10400,0.001,pre_decay,0.44362622452899814,55.637377547100186,1.6348905395716429,29.451310634613037,False,1.6281776965962675,2.075535635492411,-0.4473579388961435,1.6271233652712795,2.0697909391208418,-0.44266757384956223,-0.0046903650465812685
1.4,0,10600,0.001,pre_decay,0.4342154562473297,56.57845437526703,0.9410768281668425,29.133358597755432,False,1.6281776965962675,2.0872956026139033,-0.4591179060176358,1.6271233652712795,2.083192060827224,-0.45606869555594454,-0.003049210461691265
1.4,0,10800,0.001,pre_decay,0.4883550573140383,51.16449426859617,-5.4139601066708565,33.375728130340576,False,1.6281776965962675,1.9796232044769526,-0.35144550788068507,1.6271233652712795,1.9893597565488068,-0.36223639127752727,0.010790883396842199
1.4,0,11000,0.001,pre_decay,0.493635309394449,50.6364690605551,-0.5280252080410719,31.195491552352905,False,1.6281776965962675,1.984978543994174,-0.3568008473979065,1.6271233652712795,1.9920046787461858,-0.36488131347490627,0.008080466076999748
1.4,0,11200,0.001,pre_decay,0.4626777092926204,53.73222907073796,3.0957600101828575,27.3619145154953,False,1.6281776965962675,2.068027769704564,-0.4398500731082964,1.6271233652712795,2.067520218941328,-0.44039685367004866,0.0005467805617522803
1.4,0,11400,0.001,pre_decay,0.45303131686523557,54.69686831347644,0.9646392427384853,31.195491552352905,False,1.6281776965962675,2.0467291733377393,-0.41855147674147175,1.6271233652712795,2.039688574609505,-0.41256520933822527,-0.005986267403246481
1.4,0,11600,0.001,pre_decay,0.5081730373203754,49.182696267962456,-5.5141720455139875,25.39971172809601,False,1.6281776965962675,1.953533287951869,-0.32535559135560144,1.6271233652712795,1.9560419296717158,-0.3289185644004362,0.003562973044834772
1.4,0,11800,0.001,pre_decay,0.4696101672016084,53.03898327983916,3.8562870118767023,27.870643138885498,False,1.6281776965962675,2.0139001410551893,-0.3857224444589218,1.6271233652712795,2.0189172670615623,-0.39179390179028273,0.006071457331360941
1.4,0,12000,0.001,pre_decay,0.476233194116503,52.3766805883497,-0.6623026914894581,22.865194082260132,False,1.6281776965962675,2.012361378070724,-0.38418368147445636,1.6271233652712795,2.0166065268603424,-0.3894831615890628,0.0052994801146064585
1.4,0,12200,0.001,pre_decay,0.457738118711859,54.2261881288141,1.8495075404644012,45.08539140224457,False,1.6281776965962675,2.0411370163352593,-0.4129593197389918,1.6271233652712795,2.0343425982179504,-0.40721923294667084,-0.005740086792320964
1.4,0,12400,0.001,pre_decay,0.4752623066306114,52.47376933693886,-1.7524187918752432,31.286337971687317,False,1.6281776965962675,2.018724802038727,-0.39054710544245963,1.6271233652712795,2.013897939375318,-0.3867745741040385,-0.003772531338421148
1.4,0,12600,0.001,pre_decay,0.44552257750183344,55.447742249816656,2.973972912877798,27.63444483280182,False,1.6281776965962675,2.067972695198762,-0.43979499860249427,1.6271233652712795,2.0602484315502045,-0.433125066278925,-0.006669932323569272
1.4,0,12800,0.001,pre_decay,0.4605428986251354,53.94571013748646,-1.5020321123301983,25.826671719551086,False,1.6281776965962675,2.0484753076132614,-0.4202976110169938,1.6271233652712795,2.046474593234407,-0.4193512279631273,-0.0009463830538665174
1.4,0,13000,0.001,pre_decay,0.49737690621986985,50.262309378013015,-3.683400759473443,30.496004223823547,False,1.6281776965962675,1.9770893673173986,-0.34891167072113105,1.6271233652712795,1.9833784243944117,-0.35625505912313216,0.007343388402001105
1.4,0,13200,0.001,pre_decay,0.49942087195813656,50.057912804186344,-0.20439657382667065,33.793601393699646,False,1.6281776965962675,1.9801200814465432,-0.3519423848502756,1.6271233652712795,1.9851153189545763,-0.3579919536832967,0.006049568833021102
1.4,0,13400,0.001,pre_decay,0.44454033207148314,55.54596679285169,5.488053988665342,27.552688121795654,False,1.6281776965962675,2.05847432185689,-0.4302966252606224,1.6271233652712795,2.052554665516585,-0.4254313002453056,-0.004865325015316779
1.4,0,13600,0.001,pre_decay,0.484545327257365,51.5454672742635,-4.000499518588185,21.520715951919556,False,1.6281776965962675,1.9963892858341556,-0.3682115892378881,1.6271233652712795,1.9995538636148853,-0.37243049834360575,0.00421890910571765
1.4,0,13800,0.001,pre_decay,0.4866006509400904,51.33993490599096,-0.20553236827254295,20.476017892360687,False,1.6281776965962675,2.007689518643278,-0.3795118220470106,1.6271233652712795,2.0112511351260234,-0.38412776985474384,0.004615947807733223
1.4,0,14000,0.001,pre_decay,0.4707201598212123,52.92798401787877,1.5880491118878126,39.43495750427246,False,1.6281776965962675,2.0100129217779057,-0.38183522518163815,1.6271233652712795,2.008796358843341,-0.3816729935720615,-0.00016223160957662408
1.4,0,14200,0.001,pre_decay,0.49255370954051614,50.744629045948386,-2.1833549719303846,21.838662028312683,False,1.6281776965962675,1.9847508956271196,-0.35657319903085205,1.6271233652712795,1.9850038179633793,-0.3578804526920998,0.0013072536612477315
1.4,0,14400,0.001,pre_decay,0.47703374410048127,52.29662558995187,1.5519965440034866,17.60537624359131,False,1.6281776965962675,2.0004400985474926,-0.37226240195122506,1.6271233652712795,2.002981195767123,-0.37585783049584354,0.003595428544618473
1.4,0,14600,0.001,pre_decay,0.47891305992379785,52.108694007620215,-0.1879315823316574,21.329939365386963,False,1.6281776965962675,2.002227957032819,-0.37405026043655165,1.6271233652712795,2.000115281584387,-0.37299191631310746,-0.0010583441234441882
1.4,0,14800,0.001,pre_decay,0.463756469078362,53.6243530921638,1.5156590845435858,29.67841327190399,False,1.6281776965962675,2.0296950924169774,-0.4015173958207099,1.6271233652712795,2.0303462108670884,-0.4032228455958089,0.0017054497750990105
1.4,0,15000,0.001,pre_decay,0.47684637969359756,52.315362030640244,-1.3089910615235567,21.06649875640869,False,1.6281776965962675,2.0137199234463203,-0.3855422268500528,1.6271233652712795,2.021545671599372,-0.3944223063280923,0.008880079478039482
1.4,0,15200,0.001,pre_decay,0.4629530757665634,53.70469242334366,1.389330392703414,31.89498782157898,False,1.6281776965962675,2.0245379509955694,-0.3963602543993019,1.6271233652712795,2.0239840552612254,-0.39686068998994584,0.0005004355906439439
1.4,0,15400,0.001,pre_decay,0.4842841560021043,51.57158439978957,-2.1331080235540867,24.3731826543808,False,1.6281776965962675,1.9879652009315212,-0.35978750433525364,1.6271233652712795,1.9912026718727658,-0.36407930660148624,0.004291802266232603
1.4,0,15600,0.001,pre_decay,0.43308275379240513,56.69172462075949,5.120140220969915,36.83684468269348,False,1.6281776965962675,2.09109346653791,-0.4629157699416424,1.6271233652712795,2.082817070255132,-0.4556937049838523,-0.0072220649577900975
1.4,0,15800,0.001,pre_decay,0.4815957685932517,51.84042314067483,-4.851301480084658,27.48001217842102,False,1.6281776965962675,2.0029131049082163,-0.37473540831194874,1.6271233652712795,2.001574565201784,-0.37445119993050424,-0.0002842083814444951
1.4,0,16000,0.001,pre_decay,0.47426871582865715,52.573128417134285,0.7327052764594555,24.20966625213623,False,1.6281776965962675,2.0052661276757258,-0.3770884310794582,1.6271233652712795,2.0163616331728145,-0.38923826790153493,0.01214983682207671
1.4,0,16200,0.001,pre_decay,0.45773528097197413,54.22647190280259,1.6533434856683016,32.14934468269348,False,1.6281776965962675,2.0418314105255724,-0.41365371392930483,1.6271233652712795,2.034795262975267,-0.40767189770398726,-0.005981816225317571
1.4,0,16400,0.001,pre_decay,0.4872053237631917,51.27946762368083,-2.9470042791217566,28.40661108493805,False,1.6281776965962675,1.9991564329901863,-0.37097873639391876,1.6271233652712795,1.9968297342965216,-0.369706369025242,-0.0012723673686767523
1.4,0,16600,0.001,pre_decay,0.46500555938109756,53.499444061890244,2.2199764382094145,45.648616552352905,False,1.6281776965962675,2.0296899021123656,-0.401512205516098,1.6271233652712795,2.027086782289502,-0.39996341701822224,-0.0015487884978757638
1.4,0,16800,0.001,pre_decay,0.453831868711859,54.6168131288141,1.1173690669238567,35.210755467414856,False,1.6281776965962675,2.055496166213951,-0.42731846961768327,1.6271233652712795,2.056217890195473,-0.42909452492419353,0.0017760553065102602
1.4,0,17000,0.001,pre_decay,0.46392963640391827,53.60703635960817,-1.0097767692059278,22.347384691238403,False,1.6281776965962675,2.0390056508233894,-0.4108279542271218,1.6271233652712795,2.0393895330270575,-0.41226616775577796,0.0014382135286561404
1.4,0,17200,0.001,pre_decay,0.5153269181028008,48.467308189719915,-5.139728169888258,32.94876217842102,False,1.6281776965962675,1.937185068297771,-0.3090073717015034,1.6271233652712795,1.9617094321785842,-0.33458606690730464,0.02557869520580125
1.4,0,17400,0.001,pre_decay,0.4483869676478207,55.16130323521793,6.6939950454980135,47.81976938247681,False,1.6281776965962675,2.0542502210040996,-0.42607252440783205,1.6271233652712795,2.05625504686245,-0.42913168159117054,0.00305915718333849
1.4,0,17600,0.001,pre_decay,0.473300663754344,52.6699336245656,-2.4913696106523275,31.686046719551086,False,1.6281776965962675,2.033210862872386,-0.4050331662761184,1.6271233652712795,2.0293403158340646,-0.40221695056278506,-0.0028162157133333476
1.4,0,17800,0.001,pre_decay,0.4733035094104707,52.66964905895293,-0.00028456561267375946,33.920785784721375,False,1.6281776965962675,2.017378090538953,-0.3892003939426856,1.6271233652712795,2.023717911327507,-0.39659454605622724,0.007394152113541663
1.4,0,18000,0.001,pre_decay,0.4706946052610874,52.93053947389126,0.26089041493833065,26.96220576763153,False,1.6281776965962675,2.025861266269744,-0.3976835696734764,1.6271233652712795,2.0246287122168836,-0.397505346945604,-0.00017822272787237914
